NÚMERO DE ANEXO,TIPO DE DESCARGA,CUERPO RECEPTOR,PROCEDENCIA,AFLUENTE AL QUE SE DESCARGA,CLAVE DE MUNICIPIO,ESTADO,CLAVE DE CUENCA HIDROLÓGICA,FORMA DE DESCARGAR,LONGITUD,LATITUD
2679,SERVICIOS,INFILTRACION SUPERFICIAL (EL SUBSUELO),"LAVADO DE ENSERES DOMESTICOS, LIMPIEZA EN GENERAL Y SERVICIOS SANITARIOS",RIO SAMARIA,6,27,0,INTERMITENTE,-93.29138888888889,93.29138888888889
2680,ACUACULTURA,ARROYO LA PALMA,RECAMBIOS DE AGUA Y VACIADO DE LOS ESTANQUES,LAGUNA PAJONAL,2,27,0,INTERMITENTE,-93.72833333333334,93.72833333333334
2681,SERVICIOS,INFILTRACION AL SUBSUELO,SERVICIOS GENERALES (BAÑOS Y COMEDOR) Y CALDERAS DE VAPOR DE LA INSTALACION.,RIO CARRIZAL,4,27,0,PERMANENTE,-92.97777777777777,92.97777777777777
2682,INDUSTRIAL,GOLFO DE MEXICO,"DE LA LINEA DE 16"" DE DIAMETRO QUE VA DEL CAMPO COSTERO A LA PLATAFORMA FUTURA MAY-B",GOLFO DE MEXICO,3,27,0,UNA VEZ AL AÑO,-92.57327777777778,92.57327777777778
2683,INDUSTRIAL,GOLFO DE MEXICO,"DE LA LINEA DE 20"" DE DIAMETRO POR 3KM. VA DE LA PLATAFORMA FUTURA MAY-B A LA FUTURA MAY-A",GOLFO DE MEXICO,3,27,0,UNA VEZ AL AÑO,-92.59413888888888,92.59413888888888
2684,INDUSTRIAL,GOLFO DE MEXICO,"DE LA LINEA DE 24"" DE DIAM. POR 17 KM. QUE VA DE LA PLATAFORMA MAY-A A LA PLATAFORMA EXISTENTE",GOLFO DE MEXICO,3,27,0,UNA VEZ AL AÑO,-92.61999999999999,92.61999999999999
2685,INDUSTRIAL,GOLFO DE MEXICO,"DE LA LINEA DE 10"" DE DIAMETRO POR 0.3 KM. QUE VA DE LA PLATAFORMA MAY-A A LA PLATAFORMA MAY-1",GOLFO DE MEXICO,3,27,0,UNA VEZ AL AÑO,-92.59480555555555,92.59480555555555
2686,SERVICIOS,INFILTRACIÓN SUPERFICIAL (EL SUELO),"SERVICIOS SANITARIOS, ÁREAS DE DESPACHO Y DE COMBUSTIBLE",RIO TEAPA,16,27,0,LIBRE POR TUBERIA,-92.95972222222223,92.95972222222223
2687,INTERMITENTE,SUBSUELO,SERVICIOS SANITARIOS,SAMARIA-CUNDUACAN,4,27,0,INTERMITENTE,-93.04058333333333,93.04058333333333
2688,SERVICIOS,SUBSUELO (FOSA SEPTICA),SERVICIOS SANITARIOS Y LIMPIEZA DE OFICINAS,RIO USUMACINTA,11,27,0,PERMANENTE,-92.13019444444444,92.13019444444444
2689,SERVICIO,SUELO (zonas bajas del mismo predio),"COCINA, SERVICIOS SANITARIOS Y LIMPIEZA DE ÁREAS DEL RESTAURANTE",RIO PÚXCATAN,12,27,0,PERMANENTE,-92.63727777777778,92.63727777777778
2690,SERVICIOS,SUBSUELO (INFILTRACION SUPERFICIAL),"SERVICIOS SANITARIOS, LAVANDERÍA Y LIMPIEZA DE AREAS DEL HOTEL",RIO USUMACINTA,1,27,0,PERMANENTE,-91.5411111111111,91.5411111111111
2691,SERVICIOS,SUBSUELO (INFILTRACION),LAVADO DE MAQUINARIA (EQUIPO MOVIL),RIO TULIJA,12,27,0,INTERMITENTE,-92.44861111111112,92.44861111111112
2692,SERVICIOS,INFILTRACION SUPERFICIAL (EL SUELO),"SERVICIOS SANITARIOS, AREAS DE DESPACHO Y DE COMBUSTIBLE",RIO MEZCALAPA,8,27,0,PERMANENTE,-93.39888888888889,93.39888888888889
2693,PUBLICO-URBANO,RIO SECO,SERVICIOS DE UN CONJUNTO RESIDENCIAL,GOLFO DE MEXICO,5,27,0,PERMANENTE,-93.2106388888889,93.2106388888889
2694,PUBLICO URBANO,RIO ZAPOTE,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES GAVIOTAS,RIO GRIJALVA,4,27,0,PERMANENTE,-92.90277777777779,92.90277777777779
2695,INDUSTRIAL,RIO CARRIZAL,"LAVADO DE CANALES, LIMPIEZA DE ÁREAS DE TRABAJO Y SANITARIOS",RIO GRIJALVA,4,27,0,INTERMITENTE,-92.97,92.97
2696,INDUSTRIAL,PANTANO,LAVADO DE VISCERAS VERDES,RIO GRIJALVA,4,27,0,INTERMITENTE,-92.96361111111112,92.96361111111112
2697,INSDUSTRIAL,GOLFO DE MÉXICO (SONDA DE CAMPECHE),SERVICIOS SANITARIOS Y COCINA,GOLFO DE MEXICO,3,27,0,PERMANENTE,-92.62055555555555,92.62055555555555
2698,SERVICIOS,SUBSUELO (RIEGO DE JARDINES),PLANTA DE TRATAMIENTO (SERVICIOS GENERALES DEL HOTEL),RIO ZAPOTE,4,27,0,PERMANENTE,-92.81805555555555,92.81805555555555
2699,SERVICIOS,SUBSUELO (RIEGO DE JARDINES),PLANTA DE TRATAMIENTO (SERVICIOS GENERALES DEL HOTEL),RIO ZAPOTE,4,27,0,PERMANENTE,-92.81611111111111,92.81611111111111
2700,SIN DATO,EMBALSES NATURALES Y ARTIFICIALES,SIN DATO,SIN DATO,32,28,440,SIN DATO,-98.1816675,98.1816675
2701,SIN DATO,SUELO,SIN DATO,SIN DATO,32,28,440,SIN DATO,-98.41967277777778,98.41967277777778
2702,SIN DATO,SUELO,SIN DATO,SIN DATO,3,28,467,SIN DATO,-97.87265416666666,97.87265416666666
2703,SIN DATO,SUELO,SIN DATO,SIN DATO,3,28,467,SIN DATO,-97.87246805555554,97.87246805555554
2704,SIN DATO,SUELO,SIN DATO,SIN DATO,3,28,467,SIN DATO,-97.82614027777777,97.82614027777777
2705,SIN DATO,RIO,SIN DATO,SIN DATO,43,28,539,SIN DATO,-98.96888888888888,98.96888888888888
2706,SIN DATO,EMBALSES NATURALES Y ARTIFICIALES,SIN DATO,SIN DATO,3,28,467,SIN DATO,-97.87883333333333,97.87883333333333
2707,SIN DATO,HUMEDAL,SIN DATO,SIN DATO,3,28,467,SIN DATO,-97.88527833333335,97.88527833333335
2708,SIN DATO,RIO,SIN DATO,SIN DATO,21,28,538,SIN DATO,-98.98250055555556,98.98250055555556
2709,SIN DATO,RIO,SIN DATO,SIN DATO,22,28,440,SIN DATO,-97.56250027777777,97.56250027777777
2710,SIN DATO,RIO,SIN DATO,SIN DATO,2,28,463,SIN DATO,-97.91027805555557,97.91027805555557
2711,SIN DATO,EMBALSES NATURALES Y ARTIFICIALES,SIN DATO,SIN DATO,2,28,463,SIN DATO,-97.89194472222223,97.89194472222223
2712,SIN DATO,RIO,SIN DATO,SIN DATO,2,28,463,SIN DATO,-97.91400027777779,97.91400027777779
2713,SIN DATO,RIO,SIN DATO,SIN DATO,2,28,463,SIN DATO,-97.91641666666668,97.91641666666668
2714,SIN DATO,RIO,SIN DATO,SIN DATO,2,28,463,SIN DATO,-97.91555583333334,97.91555583333334
2715,SIN DATO,RIO,SIN DATO,SIN DATO,2,28,463,SIN DATO,-97.90861111111111,97.90861111111111
2716,SIN DATO,EMBALSES NATURALES Y ARTIFICIALES,SIN DATO,SIN DATO,3,28,467,SIN DATO,-97.8790561111111,97.8790561111111
2717,SIN DATO,SUELO,SIN DATO,SIN DATO,22,28,440,SIN DATO,-97.59806638888888,97.59806638888888
2718,SIN DATO,SUELO,SIN DATO,SIN DATO,32,28,440,SIN DATO,-98.36016416666666,98.36016416666666
2719,SIN DATO,RIO,SIN DATO,SIN DATO,3,28,467,SIN DATO,-97.87277833333333,97.87277833333333
2720,MUNICIPAL,DREN COLECTOR,MUNICIPAL,INFILTRACION,25,28,0,LIBRE CON TUBERIA,-99.01,99.01
2721,SERVICIOS,ARROYO EL COYOTE,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE CASAS HABITACION,NO APLICA,27,28,0,DESCARGA LIBRE POR TUBERIA DE PVC,-99.60199999999999,99.60199999999999
2722,INDUSTRIAL,SUBSUELO,PROCESO DE OSMOSIS INVERSA Y LAVADO DE GARRAFONES,SUBSUELO,22,28,0,PERMANENTE,-97.52916666666667,97.52916666666667
2723,SANITARIA,SUBSUELO,SERVICIOS SANITARIOS,SUBSUELO,22,28,0,PERMANENTE,-97.52944444444444,97.52944444444444
2724,SERVICIOS,POZOS DE ABSORCION,SERVICIOS SANITARIOS,RIO BRAVO,22,28,0,PERMANENTE,-97.59388888888888,97.59388888888888
2725,INDUSTRIAL,LAGUNA DE EVAPORACION,TORRE DE ENFRIAMENTO,RIO BRAVO,22,28,0,INTERMITENTE,-97.59444444444443,97.59444444444443
2726,SERVICIOS,RAMAL 2 DREN RIO BRAVO,SERVICIOS,LAGUNA MADRE,33,28,0,LIBRE CON TUBERIA,-98.12916666666666,98.12916666666666
2727,SERVICIOS,SUBSUELO,SERVICIOS,ACUIFERO,22,28,0,PERMANENTE,-97.53055555555555,97.53055555555555
2728,SERVICIOS,SUBSUELO,SERVICIOS,ACUIFERO,22,28,0,PERMANENTE,-97.53138888888888,97.53138888888888
2729,INDUSTRIAL,SUELO RIEGO DE AREAS VERDES,RECHAZO DE OSMOSIS INVERSA,INFILTRACION,27,28,0,INTERMITENTE POR TUBERIA,-99.49027777777778,99.49027777777778
2730,INDUSTRIAL,SUELO (FOSA SEPTICA),PROCESO INDUSTRIAL Y SERVICIO SANITARIO,NO APLICA,7,28,0,TUBERIA,-98.82466666666666,98.82466666666666
2731,INDUSTRIAL,SUELO (POZO DE ABSORCION),LAVADO AUTOMOTRIZ,NO APLICA,25,28,0,TUBERIA,-99.03138888888888,99.03138888888888
2732,INDUSTRIAL,DREN E-32 IZQUIERDO AGRICOLA,AGUA RESIDUAL TRATADA PROVINIENTE DE SANITARIOS Y CAFETERIA,LAGUNA MADRE,22,28,0,TUBERIA,-97.54444444444444,97.54444444444444
2733,SERVICIOS,POZO DE ABSORCION,LAVADO AUTOMOTRIZ,NO APLICA,25,28,0,TUBERIA,-99.04941666666666,99.04941666666666
2734,SERVICIOS,POZO DE ABSORCION,LAVADO AUTOMOTRIZ,NO APLICA,25,28,0,TUBERIA,-99.05,99.05
2735,SERVICIOS SANITARIOS,SUELO,SANITARIOS,NO APLICA,32,28,0,TUBERIA,-98.21911111111112,98.21911111111112
2736,INDUSTRIAL,ESTANQUE PERMEABLE,PROCESO,NO APLICA,32,28,0,TUBERIA,-98.21927777777778,98.21927777777778
2737,INDUSTRIAL,DREN EL RAMAL 2,BAÑOS Y SERVICIOS,NO APLICA,33,28,0,MANGUERA PVC,-98.15,98.15
2738,INDUSTRIAL,LAGUNA LA CALICHERA,PROCESO INDUSTRIAL,NO APLICA,32,28,0,MANGUERA PVC,-98.18175000000001,98.18175000000001
2739,SERVICIOS,CAMPO DE ABSORCION,SERVICIOS,NO APLICA,32,28,0,MANGUERA PVC,-98.18472222222222,98.18472222222222
2740,SERVICIOS,SUELO,SERVICIOS,NO APLICA,27,28,0,MANGUERA PVC,-99.60455555555555,99.60455555555555
2741,SERVICIOS,DREN COLECTOR S-88,SERVICIOS SANITARIOS DE LA CIUDAD,NO APLICA,40,28,0,DREN A CIELO ABIERTO,-97.82027777777778,97.82027777777778
2742,SERVICIOS,SUELO (INFILTRACION SUPERFICIAL),SERVICIOS AUXILIARES (COMEDOR Y SANITARIOS),NO APLICA,40,28,0,MANGUERA PVC,-97.76266666666666,97.76266666666666
2743,SERVICIOS,FOSA SEPTICA (INFILTRACION),SERVICIOS SANITARIOS,NO APLICA,7,28,0,TUBO PVC,-98.83208333333333,98.83208333333333
2744,SERVICIOS,FOSA SEPTICA,SERVICIOS SANITARIOS,NO APLICA,33,28,0,TUBO P´VC,-98.10638888888889,98.10638888888889
2745,SERVICIOS,FOSA SEPTICA,SERVICIOS SANITARIOS,NO APLICA,15,28,0,TUBO PVC,-98.65083333333334,98.65083333333334
2746,SERVICIOS,FOSA SEPTICA (INFILTRACION),SERVICIOS SANITARIOS,NO APLICA,25,28,0,TUBO PVC,-99.125,99.125
2747,SERVICIOS,FOSA SEPTICA,SERVICIOS SANITARIOS,NO APLICA,24,28,0,TUBO PVC,-99.14583333333334,99.14583333333334
2748,SANITARIA,SUBSUELO,SANITARIA,RIO TAMESI,26,28,0,PERMANENTE,-99.93333333333334,99.93333333333334
2749,SANITARIA,SUBSUELO,SANITARIA,NO APLICABLE,39,28,0,PERMANENTE,-99.76,99.76
2750,SANITARIA,SUBSUELO,SANITARIA,RIO TAMESI,6,28,0,PERMANENTE,-99.86999999999999,99.86999999999999
2751,SANITARIA,SUBSUELO,SANITARIA,RIO TAMESI,6,28,0,PERMANENTE,-99.00333333333333,99.00333333333333
2752,SANITARIA,SUBSUELO,SANITARIA,NO APLICABLE,39,28,0,PERMANENTE,-99.69166666666668,99.69166666666668
2753,SANITARIA,SUBSUELO,SANITARIA,NO APLICABLE,39,28,0,PERMANENTE,-99.89527777777778,99.89527777777778
2754,SANITARIA,SUBSUELO,SANITARIA,NO APLICABLE,39,28,0,PERMANENTE,-99.98777777777778,99.98777777777778
2755,SANITARIA,SUBSUELO,SANITARIA,NO APLICABLE,39,28,0,PERMANENTE,-99.68,99.68
2756,SANITARIA,SUBSUELO,SANITARIA,NO APLICABLE,39,28,0,PERMANENTE,-99.82333333333332,99.82333333333332
2757,SANITARIA,SUBSUELO,SANITARIA,NO APLICABLE,39,28,0,PERMANENTE,-100.05166666666666,100.05166666666666
2758,SANITARIA,SUBSUELO,SANITARIA,NO APLICABLE,39,28,0,SANITARIA,-99.63666666666667,99.63666666666667
2759,SANITARIA,SUBSUELO,SANITARIA,NO APLICABLE,6,28,0,PERMANENTE,-99.735,99.735
2760,SANITARIA,SUBSUELO,SANITARIA,GOLFO DE MEXICO,26,28,0,PERMANENTE,-99.68527777777778,99.68527777777778
2761,SERVICIOS,LAGUNA DEL CONEJO,SERVICIOS SANITARIOS DE LA EMPRESA,LAGUNA EL CONEJO,3,28,0,INTERMITENTE,-97.87916666666666,97.87916666666666
2762,INDUSTRIAL,LAGUNA DEL CHANGO,PLANTA DE TRATAMIENTO,LAGUNA EL CONEJO,3,28,0,CANAL,-97.87833333333333,97.87833333333333
2763,INDUSTRIAL,ESTERO GARRAPATAS,GENERACIÓN DE ENERGÍA ELÉCTRICA Y SERVICIOS GENERALES,GOLFO DE MEXICO,3,28,0,LIBRE EN TUBERÍA,-97.90361111111112,97.90361111111112
2764,SERVICIO,SUBSUELO,SERVICIOS SANITARIOS,RIO SAN MARCOS,41,28,0,INTERMITENTE,-99.09666666666666,99.09666666666666
2765,SERVICIO,SUBSUELO,SERVICIOS SANITARIOS,RIO SAN MARCOS,41,28,0,INTERMITENTE,-99.09666666666666,99.09666666666666
2766,SERVICIOS,SUBSUELO,SERVICIOS SANITARIOS,RIO SAN MARCOS,41,28,0,INTERMITENTE,-99.09666666666666,99.09666666666666
2767,LIBRE CON TUBERIA,RED DE DRENAJE DE FONDEPORT,SERVICIOS,GOLFO DE MEXICO,3,28,0,LIBRE CON TUBERIA,-97.87916666666666,97.87916666666666
2768,PECUARIA,SUBSUELO,ACTIVIDADES PECUARIAS,PRESA VICENTE GUERRERO,30,28,0,PERMANENTE,-99.08083333333333,99.08083333333333
2769,SANITARIA,SUBSUELO,SANITARIOS,PRESA VICENTE GUERRERO,30,28,0,PERMANENTE,-99.08083333333333,99.08083333333333
2770,INDUSTRIAL,RIO PANUCO,INDUSTRIAL,GOLFO DE MEXICO,38,28,0,LIBRE CON TUBERIA,-97.87777777777777,97.87777777777777
2771,SERVICIOS,RIO PANUCO,SERVICIOS,GOLFO DE MEXICO,38,28,0,LIBRE CON TUBERIA,-97.87805555555555,97.87805555555555
2772,PECUARIA,SUBSUELO,PECUARIA,GOLFO DE MEXICO,3,28,0,INFILTRACION,-97.94555555555556,97.94555555555556
2773,SERVICIOS,SUBSUELO,SERVICIOS SANITARIOS,LAGUNA DE CHAMPAYÁN,3,28,0,FOSA DE ABSORCION,-97.93027777777779,97.93027777777779
2774,SANITARIA,SUBSUELO,SANITARIOS,RIO TAMESI,21,28,0,PERMANENTE,-99.03055555555555,99.03055555555555
2775,SANITARIA,SUBSUELO,SANITARIOS,RIO TAMESI,21,28,0,PERMANENTE,-98.5611111111111,98.5611111111111
2776,SANITARIA,SUBSUELO,SANITARIOS,RIO TAMESI,21,28,0,PERMANENTE,-99.33416666666666,99.33416666666666
2777,SANITARIA,SUBSUELO,SANITARIOS,RIO TAMESI,12,28,0,PERMANENTE,-98.7,98.7
2778,SANITARIA,SUBSUELO,SANITARIOS,RIO TAMESI,21,28,0,PERMANENTE,-98.87222222222222,98.87222222222222
2779,SANITARIA,SUBSUELO,SANITARIOS,PRESA VICENTE GUERRERO,41,28,0,PERMANENTE,-99.29166666666667,99.29166666666667
2780,SANITARIA,SUBSUELO,SANITARIOS,PRESA VICENTE GUERRERO,13,28,0,PERMANENTE,-99.38,99.38
2781,SANITARIA,SUBSUELO,SANITARIOS,PRESA VICENTE GUERRERO,41,28,0,PERMANENTE,-99.18305555555555,99.18305555555555
2782,SANITARIA,SUBSUELO,SANITARIOS,PRESA VICENTE GUERRERO,13,28,0,PERMANENTE,-99.14722222222223,99.14722222222223
2783,SANITARIA,SUBSUELO,SANITARIOS,PRESA VICENTE GUERRERO,41,28,0,PERMANENTE,-99.0,99.0
2784,SANITARIA,SUBSUELO,SANITARIOS,LAGUNA DE SAN ANDRES,2,28,0,PERMANENTE,-98.375,98.375
2785,SANITARIA,SUBSUELO,SANITARIOS,LAGUNA DE SAN ANDRES,2,28,0,PERMANENTE,-97.95416666666667,97.95416666666667
2786,SANITARIA,SUBSUELO,SANITARIOS,LAGUNA DE SAN ANDRES,2,28,0,PERMANENTE,-98.25777777777778,98.25777777777778
2787,SANITARIA,SUBSUELO,SANITARIOS,LAGUNA DE SAN ANDRES,3,28,0,PERMANENTE,-98.25777777777778,98.25777777777778
2788,SANITARIA,SUBSUELO,SANITARIOS,LAGUNA DE SAN ANDRES,35,28,0,PERMANENTE,-97.73833333333333,97.73833333333333
2789,SANITARIA,SUBSUELO,SANITARIOS,GOLFO DE MEXICO,11,28,0,PERMANENTE,-98.14500000000001,98.14500000000001
2790,SANITARIA,SUBSUELO,SANITARIOS,GOLFO DE MEXICO,11,28,0,PERMANENTE,-98.14500000000001,98.14500000000001
2791,SANITARIA,SUBSUELO,SANITARIOS,PRESA VICENTE GUERRERO,42,28,0,PERMANENTE,-99.22166666666666,99.22166666666666
2792,SANITARIA,SUBSUELO,SANITARIOS,GOLFO DE MEXICO,35,28,0,PERMANENTE,-97.22500000000001,97.22500000000001
2793,SANITARIA,SUBSUELO,SANITARIOS,RIO TAMESI,17,28,0,PERMANENTE,-99.33416666666666,99.33416666666666
2794,SANITARIA,SUBSUELO,SANITARIOS,RIO TAMESI,11,28,0,PERMANENTE,-99.10333333333332,99.10333333333332
2795,SANITARIA,SUBSUELO,SANITARIOS,RIO TAMESI,29,28,0,PERMANENTE,-99.44,99.44
2796,SANITARIA,SUBSUELO,SANITARIOS,RIO TAMESI,29,28,0,PERMANENTE,-99.375,99.375
2797,SANITARIA,SUBSUELO,SANITARIOS,PRESA VICENTE GUERRERO,42,28,0,PERMANENTE,-99.22166666666666,99.22166666666666
2798,SANITARIA,SUBSUELO,SANITARIOS,RIO SOTO LA MARINA,37,28,0,PERMANENTE,-99.40833333333335,99.40833333333335
2799,SANITARIA,SUBSUELO,SANITARIOS,NO APLICABLE,17,28,0,PERMANENTE,-99.42833333333334,99.42833333333334
2800,SIN DATO,RIO,SIN DATO,SIN DATO,33,29,270,SIN DATO,-98.21487833333333,98.21487833333333
2801,SIN DATO,SUELO,SIN DATO,SIN DATO,33,29,270,SIN DATO,-98.23022222222222,98.23022222222222
2802,SIN DATO,RIO,SIN DATO,SIN DATO,43,29,270,SIN DATO,-98.16409194444445,98.16409194444445
2803,SIN DATO,RIO,SIN DATO,SIN DATO,43,29,270,SIN DATO,-98.18408388888889,98.18408388888889
2804,SIN DATO,SUELO,SIN DATO,SIN DATO,8,29,284,SIN DATO,-97.78961749999999,97.78961749999999
2805,SIN DATO,RIO,SIN DATO,SIN DATO,25,29,270,SIN DATO,-98.11175027777777,98.11175027777777
2806,SIN DATO,RIO,SIN DATO,SIN DATO,25,29,270,SIN DATO,-98.17091666666667,98.17091666666667
2807,SIN DATO,RIO,SIN DATO,SIN DATO,25,29,270,SIN DATO,-98.17955583333334,98.17955583333334
2808,SIN DATO,RIO,SIN DATO,SIN DATO,25,29,270,SIN DATO,-98.19294472222222,98.19294472222222
2809,SIN DATO,RIO,SIN DATO,SIN DATO,23,29,270,SIN DATO,-98.31804777777778,98.31804777777778
2810,SIN DATO,RIO,SIN DATO,SIN DATO,22,29,270,SIN DATO,-98.19885305555556,98.19885305555556
2811,SIN DATO,RIO,SIN DATO,SIN DATO,22,29,270,SIN DATO,-98.19972250000001,98.19972250000001
2812,SIN DATO,RIO,SIN DATO,SIN DATO,5,29,270,SIN DATO,-98.07419388888889,98.07419388888889
2813,SIN DATO,RIO,SIN DATO,SIN DATO,41,29,270,SIN DATO,-98.19408333333334,98.19408333333334
2814,SIN DATO,SUELO,SIN DATO,SIN DATO,32,29,270,SIN DATO,-98.29472277777778,98.29472277777778
2815,SIN DATO,RIO,SIN DATO,SIN DATO,42,29,270,SIN DATO,-98.2284725,98.2284725
2816,SIN DATO,SUELO,SIN DATO,SIN DATO,41,29,270,SIN DATO,-98.19130611111112,98.19130611111112
2817,SIN DATO,SUELO,SIN DATO,SIN DATO,41,29,270,SIN DATO,-98.19108333333334,98.19108333333334
2818,SIN DATO,RIO,SIN DATO,SIN DATO,13,29,284,SIN DATO,-97.92500027777778,97.92500027777778
2819,SIN DATO,SUELO,SIN DATO,SIN DATO,41,29,270,SIN DATO,-98.22213916666666,98.22213916666666
2820,SIN DATO,RIO,SIN DATO,SIN DATO,41,29,270,SIN DATO,-98.22166666666666,98.22166666666666
2821,SIN DATO,RIO,SIN DATO,SIN DATO,5,29,270,SIN DATO,-98.12175027777778,98.12175027777778
2822,PÚBLICO URBANO,BARRANCA RÍO BRAVO,MUNICIPAL,RÍO ATOYAC,25,29,0,LIBRE CON TUBERÍA,-98.18388888888889,98.18388888888889
2823,PÚBLICO URBANO,BARRANCA RÍO BRAVO,MUNICIPAL,RÍO ATOYAC,25,29,0,LIBRE CON TUBERÍA,-98.18361111111112,98.18361111111112
2824,PÚBLICO URBANO,BARRANCA HUEYACHULCO,MUNICIPAL,RÍO ATOYAC,25,29,0,LIBRE CON TUBERÍA,-98.18505555555556,98.18505555555556
2825,PÚBLICO URBANO,BARRANCA TLACUAHUACOLOTZI,MUNICIPAL,RÍO ATOYAC,25,29,0,LIBRE CON TUBERÍA,-98.11283333333333,98.11283333333333
2826,PUBLICO URBANO,RIO ZAHUAPAN,MUNICIPAL,RIO ATOYAC,49,29,0,LIBRE CON TUBERIA,-98.29777777777778,98.29777777777778
2827,PÚBLICO URBANO,BARRANCA EL COLUMPIO,MUNICIPAL,RÍO PAPALOTE,6,29,0,LIBRE CON TUBERIA,-98.56224999999999,98.56224999999999
2828,PUBLICO URBANO,BARRANCA CUIECILLOS,MUNICIPAL,RIO PAPALOTE,6,29,0,LIBRE CON TUBERIA,-98.53927777777777,98.53927777777777
2829,PÚBLICO URBANO,BARRANCA TOCHACLACO,MUNICIPAL,RÍO PAPALOTE,6,29,0,LIBRE CON TUBERIA,-98.57805555555555,98.57805555555555
2830,PÚBLICO URBANO,SUELO,MUNICIPAL,RÍO PAPALOTE,6,29,0,INFILTRACION,-98.64266666666667,98.64266666666667
2831,PÚBLICO URBANO,BARRANCA EL ZORRILLO,MUNICIPAL,RÍO PAPALOTE,6,29,0,LIBRE CON TUBERIA,-98.64694444444446,98.64694444444446
2832,PÚBLICO URBANO,BARRANQUILLA SIN NOMBRE,MUNICPAL,RÍO PAPALOTE,6,29,0,LIBRE CON TUBERIA,-98.64861111111112,98.64861111111112
2833,PÚBLICO URBANO,BARRANCA SIN NOMBRE,MUNICIPAL,RÍO PAPALOTE,6,29,0,LIBRE CON TUBERIA,-98.553,98.553
2834,PÚBLICO URBANO,BARRANCA CALMILPA,MUNICIPAL,RÍO PAPALOTE,6,29,0,LIBRE CON TUBERIA,-98.62052777777777,98.62052777777777
2835,PÚBLICO URBANO,BARRANCA SAN JOSÉ,MUNICIPAL,RÍO PAPALOTE,6,29,0,LIBRE CON TUBERIA,-98.60894444444443,98.60894444444443
2836,PÚBLICO URBANO,BARRANCA SAN JOSÉ,MUNICIPAL,RÍO PAPALOTE,6,29,0,LIBRE CON TUBERIA,-98.59694444444445,98.59694444444445
2837,PÚBLICO URBANO,SUELO,MUNICIPAL,RÍO PAPALOTE,6,29,0,INFILTRACION,-98.4683888888889,98.4683888888889
2838,PÚBLICO URBANO,BARRANCA VAQUERÍA,MUNICIPAL,RÍO PAPALOTE,6,29,0,LIBRE CON TUBERIA,-98.65644444444445,98.65644444444445
2839,PÚBLICO URBANO,BARRANCA ALCANTARILLA,MUNICIPAL,RÍO PAPALOTE,6,29,0,LIBRE CON TUBERIA,-98.61747222222222,98.61747222222222
2840,PÚBLICO URBANO,BARRANCA ALCANTARILLA,MUNICIPAL,RÍO PAPALOTE,6,29,0,LIBRE CON TUBERIA,-98.61602777777777,98.61602777777777
2841,PÚBLICO URBANO,BARRANCA ALCANTARILLA,MUNICIPAL,RÍO PAPALOTE,6,29,0,LIBRE CON TUBERIA,-98.61594444444444,98.61594444444444
2842,PÚBLICO URBANO,BARRANCA ALCANTARILLA,MUNICIPAL,RÍO PAPALOTE,6,29,0,LIBRE CON TUBERIA,-98.61486111111111,98.61486111111111
2843,INDUSTRIAL,RIO ATENCO,DE PROCESO,RIO ZAHUAPAN,5,29,0,PERMANENTE,-98.12355555555555,98.12355555555555
2844,SERVICIOS,BARRANCA TEPAPATLA,SANITARIOS Y REGADERAS,RIO ZAHUAPAN,43,29,0,PERMANENTE,-98.18533333333333,98.18533333333333
2845,INDUSTRIAL,INFILTRACION (SUELO RIEGO AREAS VERDES),"SERVICIOS (COMEDOR, W.C. Y LAVADO DE AREAS)",ACUIFERO SOLTEPEC,6,29,0,INTERMITENTE,-98.55444444444444,98.55444444444444
2846,PUBLICO URBANO,BARRANCA LAS PALMAS,MUNICIPAL,RIO ATOYAC,16,29,0,LIBRE CON TUBERIA,-97.86633333333333,97.86633333333333
2847,INDUSTRIAL,INFILTRACION (SUELO RIEGO DE AREAS VERDE,"SERVICIOS (COMEDOR, W.C. Y LAVADO DE AREAS)",ACUIFERO ALTO ATOYAC,33,29,0,INFILTRACION,-98.22241666666667,98.22241666666667
2848,PUBLICO URBANO,BARRANCA SIN NOMBRE,MUNICIPAL,RIO ZAHUAPAN,33,29,0,PERMANENTE,-98.26194444444444,98.26194444444444
2849,PECUARIO,INFILTRACION (SUELO RIEGO AGRIC,"LAVADO DE EQUIPO, CORRALES Y ORDEÑA",ACUIFERO HUAMANTLA,13,29,0,INTERMITENTE,-97.85666666666665,97.85666666666665
2850,INDUSTRIAL,SUELO MEDIANTE POZO DE ABSORCION,REGADERAS COMEDOR Y W.C.,ACUIFERO HUAMANTLA,7,29,0,INFILTRACION,-97.6438888888889,97.6438888888889
2851,INDUSTRIAL,SUELO MEDIANTE POZO DE ABSORCION,REGADERAS COMEDOR Y W.C.,HUAMANTLA,7,29,0,INFILTRACION,-97.64347222222223,97.64347222222223
2852,PÚBLICO URBANO,RÍO ZAHUAPAN,MUNICIPAL,RÍO ATOYAC,43,29,0,LIBRE CON TUBERÍA,-98.16991666666667,98.16991666666667
2853,PÚBLICO URBANO,BARRANCA SIN NOMBRE,MUNICIPAL,RÍO ZAHUAPAN,43,29,0,LIBRE CON TUBERÍA,-98.16758333333334,98.16758333333334
